0,0.02
1,0.03
2,0.04
3,0.05
4,0.06
5,0.07
6,0.07
7,0.09
8,0.1
9,0.1
10,0.14
11,0.15
12,0.16
13,0.17
14,0.19
15,0.22
16,0.24
17,0.23
18,0.23
19,0.26
20,0.24
21,0.26
22,0.26
23,0.25
24,0.27
25,0.28
26,0.3
27,0.31
28,0.34
29,0.31
30,0.34
31,0.36
32,0.39
33,0.37
34,0.39
35,0.43
36,0.43
37,0.44
38,0.46
39,0.47
40,0.48
41,0.49
42,0.5
43,0.48
44,0.45
45,0.43
46,0.44
47,0.42
