 0.33298702682543296 ,0.3340259463491342 ,0.33298702682543296 ,0.0 ,0.0 
 0.4909405330194068 ,0.25041430130829845 ,0.2586451656722948 ,0.0 ,0.0 
 0.434882150392456 ,0.22922924850643356 ,0.2474377698382909 ,0.012392855071313302 ,0.07605797619150613 
 0.4180734916210493 ,0.2710588755185277 ,0.27720116179255594 ,0.020013082619718483 ,0.013653388448148613 
 0.4858450298694369 ,0.18514223576910807 ,0.21906565164119854 ,0.048847699529715925 ,0.06109938319054055 
 0.4126591421121715 ,0.21991031767095345 ,0.2534070516048427 ,0.054040201772593846 ,0.05998328683943846 
 0.4484927230965342 ,0.08619205723205883 ,0.19698792213084088 ,0.15638283224464997 ,0.11194446529591619 
 0.3585330678632256 ,0.1427016093880179 ,0.23314105280472933 ,0.1437923545375621 ,0.12183191540646507 
 0.34178134958191486 ,0.040057491104818335 ,0.2057921300762255 ,0.25440102937109904 ,0.15796799986594234 
 0.2739872576412984 ,0.08586542351095232 ,0.2323385446120542 ,0.24118037269390205 ,0.16662840154179312 
 0.24051223269874045 ,0.07719012396324398 ,0.2354497165076317 ,0.27162664448055 ,0.17522128234983383 
 0.19249081658643094 ,0.03962726688439639 ,0.23256701640433708 ,0.3309351598230348 ,0.2043797403018007 
 0.15506793853242698 ,0.05765897742266627 ,0.23768911289917857 ,0.3335297765884166 ,0.2160541945573115 
 0.12575634052526605 ,0.045890158565519035 ,0.23863340146537873 ,0.3490403761523302 ,0.24067972329150608 
 0.09405135172356852 ,0.0677693149005682 ,0.23883755476825277 ,0.3463397853439791 ,0.2530019932636314 
 0.074321604189376 ,0.07108500388822027 ,0.2350882266723863 ,0.34815947922045004 ,0.27134568602956755 
 0.054014461364110436 ,0.09698180988051905 ,0.23254735282797245 ,0.3421288696086951 ,0.2743275063187029 
 0.040146125567980084 ,0.09313428204270717 ,0.2330246204977677 ,0.3423551956975507 ,0.29133977619399437 
 0.02703195695184038 ,0.10722785786966878 ,0.22798474124294615 ,0.33577641898760335 ,0.30197902494794143 
 0.005733566682257745 ,0.13182233550662273 ,0.21632069714520474 ,0.31599088255659136 ,0.33013251810932326
