0,0.010305280528052805
1,0.013328382838283831
2,0.016518151815181518
3,0.02563696369636964
4,0.022445544554455448
5,0.0217953795379538
6,0.022633663366336633
7,0.03173762376237624
8,0.03307260726072607
9,0.037995049504950494
10,0.04341584158415842
11,0.05878052805280528
12,0.05578547854785479
13,0.06688943894389439
14,0.06425082508250825
15,0.06135643564356436
16,0.07077722772277228
17,0.08845049504950496
18,0.10467161716171619
19,0.09342904290429044
20,0.10063861386138614
21,0.10573597359735974
22,0.09720132013201321
23,0.11067491749174918
24,0.13535643564356437
25,0.13770627062706273
26,0.15308910891089111
27,0.16845049504950496
28,0.17905115511551156
29,0.19053465346534654
30,0.19524257425742575
31,0.28200165016501655
32,0.28120462046204625
33,0.3000016501650165
34,0.31951155115511554
35,0.33058745874587464
36,0.43543894389438953
37,0.4508861386138614
38,0.45406930693069314
39,0.4332046204620462
40,0.42970132013201323
41,0.43124422442244226
42,0.5232574257425743
43,0.5261254125412542
44,0.5250973597359736
45,0.5181254125412542
46,0.5246518151815182
47,0.5325544554455446
